,iso3c,country_name,year,time,time_unit,deaths
759,SMR,San Marino,2021,12,monthly,312.0
760,SMR,San Marino,2022,9,monthly,199.0
761,SRB,Serbia,2015,12,monthly,103678.0
762,SRB,Serbia,2016,12,monthly,100834.0
763,SRB,Serbia,2017,12,monthly,103722.0
764,SRB,Serbia,2018,12,monthly,101655.0
765,SRB,Serbia,2019,12,monthly,101458.0
766,SRB,Serbia,2020,12,monthly,116850.0
767,SRB,Serbia,2021,12,monthly,135901.0
768,SRB,Serbia,2022,9,monthly,85742.0
769,SYC,Seychelles,2015,12,monthly,703.0
770,SYC,Seychelles,2016,12,monthly,747.0
771,SYC,Seychelles,2017,12,monthly,748.0
772,SYC,Seychelles,2018,12,monthly,818.0
773,SYC,Seychelles,2019,12,monthly,795.0
774,SYC,Seychelles,2020,12,monthly,668.0
775,SYC,Seychelles,2021,12,monthly,925.0
776,SGP,Singapore,2015,12,monthly,19862.0
777,SGP,Singapore,2016,12,monthly,20017.0
778,SGP,Singapore,2017,12,monthly,20905.0
779,SGP,Singapore,2018,12,monthly,21282.0
780,SGP,Singapore,2019,12,monthly,21446.0
781,SGP,Singapore,2020,12,monthly,22054.0
782,SGP,Singapore,2021,12,monthly,24292.0
783,SGP,Singapore,2022,9,monthly,20060.0
784,SVK,Slovakia,2015,53,weekly,54747.0
785,SVK,Slovakia,2016,52,weekly,52085.0
786,SVK,Slovakia,2017,52,weekly,53702.0
787,SVK,Slovakia,2018,52,weekly,54137.0
788,SVK,Slovakia,2019,52,weekly,53115.0
789,SVK,Slovakia,2020,53,weekly,60265.0
790,SVK,Slovakia,2021,52,weekly,72520.0
791,SVK,Slovakia,2022,37,weekly,41792.0
792,SVN,Slovenia,2015,53,weekly,20184.0
793,SVN,Slovenia,2016,52,weekly,19577.0
794,SVN,Slovenia,2017,52,weekly,20436.0
795,SVN,Slovenia,2018,52,weekly,20428.0
796,SVN,Slovenia,2019,52,weekly,20547.0
797,SVN,Slovenia,2020,53,weekly,24405.0
798,SVN,Slovenia,2021,52,weekly,23088.0
799,SVN,Slovenia,2022,41,weekly,17250.0
800,ZAF,South Africa,2015,52,weekly,535539.0
801,ZAF,South Africa,2016,52,weekly,529300.0
802,ZAF,South Africa,2017,52,weekly,525458.0
803,ZAF,South Africa,2018,52,weekly,526989.0
804,ZAF,South Africa,2019,52,weekly,525457.0
805,ZAF,South Africa,2020,53,weekly,595580.0
806,ZAF,South Africa,2021,52,weekly,706615.0
807,ZAF,South Africa,2022,43,weekly,464363.0
808,KOR,South Korea,2015,53,weekly,280766.0
809,KOR,South Korea,2016,52,weekly,279257.0
810,KOR,South Korea,2017,52,weekly,284548.0
811,KOR,South Korea,2018,52,weekly,298030.0
812,KOR,South Korea,2019,52,weekly,294080.0
813,KOR,South Korea,2020,53,weekly,309530.0
814,KOR,South Korea,2021,52,weekly,316897.0
815,KOR,South Korea,2022,30,weekly,216945.0
816,ESP,Spain,2015,53,weekly,427851.0
817,ESP,Spain,2016,52,weekly,406128.0
818,ESP,Spain,2017,52,weekly,420589.0
819,ESP,Spain,2018,52,weekly,423994.0
820,ESP,Spain,2019,52,weekly,414914.0
821,ESP,Spain,2020,53,weekly,498856.0
822,ESP,Spain,2021,52,weekly,447878.0
823,ESP,Spain,2022,39,weekly,348938.0
824,SUR,Suriname,2015,12,monthly,3663.0
825,SUR,Suriname,2016,12,monthly,3591.0
826,SUR,Suriname,2017,12,monthly,3508.0
827,SUR,Suriname,2018,12,monthly,3763.0
828,SUR,Suriname,2019,12,monthly,3955.0
829,SUR,Suriname,2020,12,monthly,3971.0
830,SWE,Sweden,2015,53,weekly,92555.19999999995
831,SWE,Sweden,2016,52,weekly,90502.09999999999
832,SWE,Sweden,2017,52,weekly,91626.50000000003
833,SWE,Sweden,2018,52,weekly,91920.09999999998
834,SWE,Sweden,2019,52,weekly,88544.70000000004
835,SWE,Sweden,2020,53,weekly,99653.99999999999
836,SWE,Sweden,2021,52,weekly,91511.09999999998
837,SWE,Sweden,2022,40,weekly,71193.80000000003
838,CHE,Switzerland,2015,53,weekly,68786.0
839,CHE,Switzerland,2016,52,weekly,64649.0
840,CHE,Switzerland,2017,52,weekly,66703.0
841,CHE,Switzerland,2018,52,weekly,66888.0
842,CHE,Switzerland,2019,52,weekly,67515.0
843,CHE,Switzerland,2020,53,weekly,77222.0
844,CHE,Switzerland,2021,52,weekly,70627.0
845,CHE,Switzerland,2022,40,weekly,55033.0
846,TWN,Taiwan,2015,12,monthly,163858.0
847,TWN,Taiwan,2016,12,monthly,172405.0
848,TWN,Taiwan,2017,12,monthly,171242.0
849,TWN,Taiwan,2018,12,monthly,172784.0
850,TWN,Taiwan,2019,12,monthly,176296.0
851,TWN,Taiwan,2020,12,monthly,173156.0
852,TWN,Taiwan,2021,12,monthly,183732.0
853,TWN,Taiwan,2022,10,monthly,171826.0
854,TJK,Tajikistan,2015,12,monthly,33562.0
855,TJK,Tajikistan,2016,12,monthly,34134.0
856,TJK,Tajikistan,2017,12,monthly,32027.0
857,TJK,Tajikistan,2018,12,monthly,32699.0
858,TJK,Tajikistan,2019,12,monthly,33537.0
859,TJK,Tajikistan,2020,12,monthly,42626.0
860,THA,Thailand,2015,12,monthly,473541.0
861,THA,Thailand,2016,12,monthly,480434.0
862,THA,Thailand,2017,12,monthly,468911.0
863,THA,Thailand,2018,12,monthly,473541.0
864,THA,Thailand,2019,12,monthly,506211.0
865,THA,Thailand,2020,12,monthly,501438.0
866,THA,Thailand,2021,12,monthly,563650.0
867,THA,Thailand,2022,10,monthly,494887.0
868,TRA,Transnistria,2016,12,monthly,3240.0
869,TRA,Transnistria,2017,12,monthly,6684.0
870,TRA,Transnistria,2018,12,monthly,6727.0
871,TRA,Transnistria,2019,12,monthly,6810.0
872,TRA,Transnistria,2020,12,monthly,7258.0
873,TRA,Transnistria,2021,12,monthly,8980.0
874,TRA,Transnistria,2022,3,monthly,2085.0
875,TUN,Tunisia,2015,12,monthly,64987.0
876,TUN,Tunisia,2016,12,monthly,61928.0
877,TUN,Tunisia,2017,12,monthly,67447.0
878,TUN,Tunisia,2018,12,monthly,67364.0
879,TUN,Tunisia,2019,12,monthly,71060.0
880,TUN,Tunisia,2020,12,monthly,75058.0
881,TUN,Tunisia,2021,12,monthly,96514.0
882,UKR,Ukraine,2015,12,monthly,594795.0
883,UKR,Ukraine,2016,12,monthly,583631.0
884,UKR,Ukraine,2017,12,monthly,574123.0
885,UKR,Ukraine,2018,12,monthly,587665.0
886,UKR,Ukraine,2019,12,monthly,581114.0
887,UKR,Ukraine,2020,12,monthly,616835.0
888,UKR,Ukraine,2021,12,monthly,714263.0
889,UKR,Ukraine,2022,1,monthly,57248.0
890,GBR,United Kingdom,2015,53,weekly,612061.0
891,GBR,United Kingdom,2016,52,weekly,596401.0
892,GBR,United Kingdom,2017,52,weekly,606870.0
893,GBR,United Kingdom,2018,52,weekly,613309.0
894,GBR,United Kingdom,2019,52,weekly,600532.0
895,GBR,United Kingdom,2020,53,weekly,696704.0
896,GBR,United Kingdom,2021,52,weekly,665663.0
897,GBR,United Kingdom,2022,42,weekly,523346.0
898,USA,United States,2015,52,weekly,2706977.0
899,USA,United States,2016,52,weekly,2733802.0
900,USA,United States,2017,52,weekly,2810988.0
901,USA,United States,2018,52,weekly,2839074.0
902,USA,United States,2019,52,weekly,2852633.0
903,USA,United States,2020,53,weekly,3440824.0
904,USA,United States,2021,52,weekly,3457902.0
905,USA,United States,2022,40,weekly,2508545.0
906,URY,Uruguay,2015,12,monthly,32967.0
907,URY,Uruguay,2016,12,monthly,34273.0
908,URY,Uruguay,2017,12,monthly,33173.0
909,URY,Uruguay,2018,12,monthly,34128.0
910,URY,Uruguay,2019,12,monthly,34807.0
911,URY,Uruguay,2020,12,monthly,32638.0
912,URY,Uruguay,2021,12,monthly,40599.0
913,URY,Uruguay,2022,8,monthly,27825.0
914,UZB,Uzbekistan,2015,12,monthly,152035.0
915,UZB,Uzbekistan,2016,12,monthly,154791.0
916,UZB,Uzbekistan,2017,12,monthly,160723.0
917,UZB,Uzbekistan,2018,12,monthly,154913.0
918,UZB,Uzbekistan,2019,12,monthly,154570.0
919,UZB,Uzbekistan,2020,12,monthly,175637.0
920,UZB,Uzbekistan,2021,12,monthly,174540.0
